Join_ID,GPS_Building_Code_,Point_Count
1,2407000872,1
1,2407001251,1
1,2407001252,1
1,2407001253,1
1,2407001254,1
1,2407001255,1
1,2407001304,1
1,2407001323,1
1,2407001404,1
1,2407001493,1
1,2407001512,1
1,2407001531,1
1,2407001534,1
1,2407001539,1
1,2407001541,1
1,2407001547,1
1,2407001552,1
1,2407001557,1
1,2407001590,1
1,2407001614,1
1,2407001631,1
1,2407001775,1
1,2407001948,1
1,2407001950,1
1,2407002030,1
1,2407002052,1
1,2407002071,1
1,2407002118,1
1,2407002122,1
1,2407002136,1
1,2407002435,1
1,2407002451,1
1,2407002457,1
1,2407002707,1
1,2407002713,1
1,2407002994,1
1,2407003102,1
1,2407003107,1
1,2407003111,1
1,2407003113,1
1,2407003115,1
1,2407003117,1
1,2407003480,1
1,2407003505,1
1,2407003596,1
1,2407003630,1
1,2407003632,1
1,2407003634,1
1,2407003912,1
1,2407003918,1
1,2407003947,1
1,2407003954,1
1,2407004382,1
1,2407004388,1
1,2407004390,1
1,2407004447,1
1,2407004450,1
1,2407004469,1
1,2407004472,1
1,2407004479,1
1,2407004481,1
1,2407004485,1
1,2407004984,1
1,2407005048,1
1,2407005280,1
1,2407005284,1
1,2407005569,1
1,2407005573,1
1,2407005600,1
1,2407005604,1
1,2407005606,1
1,2407005607,1
1,2407005615,1
1,2407005622,1
1,2407005632,1
1,2407006134,1
1,2407006150,1
1,2407006174,1
1,2407006209,1
1,2407006231,1
1,2407006301,1
1,2407006332,1
1,2407006358,1
1,2407006378,1
1,2407006395,1
1,2407006408,1
1,2407006654,1
1,2407006929,1
1,2407006938,1
1,2407006948,1
1,2407006957,1
1,2407006963,1
1,2407006970,1
1,2407006979,1
1,2407006985,1
1,2407006987,1
1,2407007001,1
1,2407007023,1
1,2407007028,1
1,2407007059,1
1,2407007260,1
1,2407007347,1
1,2407007351,1
1,2407007353,1
1,2407007359,1
1,2407007375,1
1,2407007381,1
1,2407007754,1
1,2407007758,1
1,2407007764,1
1,2407007769,1
1,2407007771,1
1,2407007784,1
1,2407007788,1
1,2407007794,1
1,2407007796,1
1,2407007798,1
1,2407007819,1
1,2407007821,1
1,2407007837,1
1,2407007951,1
1,2407007964,1
1,2407007968,1
1,2407008004,1
1,2407008020,1
1,2407008033,1
1,2407008054,1
1,2407008086,1
1,2407008160,1
1,2407008258,1
1,2407008289,1
1,2407008312,1
1,2407008332,1
1,2407008363,1
1,2407008367,1
1,2407008375,1
1,2407008456,1
1,2407008472,1
1,2407008474,1
1,2407008482,1
1,2407008485,1
1,2407008488,1
1,2407008510,1
1,2407008512,1
1,2407008515,1
1,2407008521,1
1,2407008529,1
1,2407008718,1
1,2408000052,1
1,2408000311,1
1,2408000315,1
1,2408000320,1
1,2408000333,1
1,2408000335,1
1,2408000337,1
1,2408000339,1
1,2408000341,1
1,2408000343,1
1,2408000345,1
1,2408000347,1
1,2408001220,1
1,2408001234,1
1,2408002613,1
1,2408002925,1
1,2408002973,1
1,2408002982,1
1,2408003030,1
1,2408003201,1
1,2408003261,1
1,2408003267,1
1,2408003269,1
1,2408003271,1
1,2409000321,1
1,2409000322,1
1,2409000324,1
1,2409001154,1
1,2409001156,1
1,2409001284,1
1,2409001290,1
